CAMPUS	CAD_GAP	CAD_MATH	CAD_POST	CAD_PROGRESS	CAD_READ	CAD_SCIE	CAD_SOCI	CAMPNAME	CFLAEATYPE	CFLAEC	CFLALTED	CFLCHART	CFLDAEP	CFLEEK	CFLJJ	CFLNEWCAMP	CFLPAIR	CFLPAIRD	CFLPAIRO	CFLRTF	CI1	CI1_CUT	CI1_MAXPTS	CI1_MET	CI1_TOTPTS	CI2	CI2_CUT	CI2_MAXPTS	CI2_MET	CI2_TOTPTS	CI3	CI3_CUT	CI3_MAXPTS	CI3_MET	CI3_TOTPTS	CI4	CI4_CUT	CI4_GRD_WGT	CI4_MET	CI4_PSG_WGT	CI4_RHS_WGT	CI4_STR_WGT	CNTYNAME	COUNTY	CPEMALLC	CPEMALLP	CPEMALLT	CPETALLC	CPETECHC	CPETECHP	CPETECOC	CPETECOP	CPETLEPC	CPETLEPP	CPETSPEC	CPETSPEP	C_RATING	C_UPDATE	C_YRS_IR	DISTNAME	DISTRICT	GRDHIGH	GRDLOW	GRDSPAN	GRDTYPE	PAIRCAMP	PAIRNAME	REGION	REGNNAME
220905107	1	0	1	0	1	1	 	BURTON HILL EL	 	N	N	N	N	N	N	N	N	N	N	N	89	60	583	Y	518	45	32	1000	Y	446	57	28	1200	Y	684	56	12	.	Y	.	.	56.3	TARRANT	220	62	14.3	434	560	.	.	291	52	75	13.4	68	12.1	M	 	.	FORT WORTH ISD	220905	05	EE	EE - 05	E	 	 	11	REGION 11: FORT WORTH
220905110	0	0	0	0	0	0	 	CARROLL PEAK EL	 	N	N	N	N	N	N	N	N	N	N	N	57	60	658	N	375	30	32	800	N	242	30	28	1600	Y	486	18	12	.	Y	.	.	18.3	TARRANT	220	82	16.8	489	636	.	.	587	92.3	224	35.2	37	5.8	I	 	1	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905111	0	0	0	0	0	0	 	CARTER PARK EL	 	N	N	N	N	N	N	N	N	N	N	N	65	60	646	Y	419	40	32	1000	Y	397	36	28	1200	Y	430	32	12	.	Y	.	.	32.3	TARRANT	220	143	25.6	558	637	.	.	604	94.8	416	65.3	37	5.8	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905114	0	0	0	0	1	0	 	MANUEL JARA EL	 	N	N	N	N	N	N	N	N	N	Y	N	70	60	952	Y	663	38	32	800	Y	307	41	28	800	Y	324	36	12	.	Y	.	.	36	TARRANT	220	78	11.6	672	612	.	.	572	93.5	362	59.2	51	8.3	M	 	.	FORT WORTH ISD	220905	05	01	01 - 05	E	 	 	11	REGION 11: FORT WORTH
220905115	0	0	0	0	0	0	 	GEORGE CLARKE EL	 	N	N	N	N	N	N	N	N	N	N	N	50	60	528	N	263	33	32	800	Y	263	24	28	800	N	194	16	12	.	Y	.	.	15.5	TARRANT	220	54	14.3	378	503	.	.	447	88.9	245	48.7	42	8.3	I	 	1	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905116	0	0	0	0	1	0	 	LILY B CLAYTON EL	 	N	N	N	N	N	N	N	N	N	N	N	83	60	662	Y	547	44	32	800	Y	355	41	28	1600	Y	661	57	12	.	Y	.	.	57	TARRANT	220	12	2.8	430	546	.	.	187	34.2	90	16.5	23	4.2	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905117	0	0	0	0	0	0	 	COMO EL	 	N	N	N	N	N	N	N	N	N	N	N	48	60	418	N	199	42	32	1000	Y	417	26	28	1600	N	409	14	12	.	Y	.	.	14	TARRANT	220	89	22.7	392	440	.	.	394	89.5	92	20.9	31	7	I	 	3	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905118	0	0	0	1	1	0	 	HAZEL HARVEY PEACE EL	 	N	N	N	N	N	N	N	N	N	N	N	68	60	657	Y	445	49	32	800	Y	392	36	28	1600	Y	579	31	12	.	Y	.	.	30.7	TARRANT	220	133	26	511	601	.	.	458	76.2	76	12.6	34	5.7	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905119	0	0	0	0	0	0	 	DAGGETT EL	 	N	N	N	N	N	N	N	N	N	N	N	59	60	839	N	498	44	32	1000	Y	444	32	28	1200	Y	383	23	12	.	Y	.	.	22.7	TARRANT	220	104	15.9	655	728	.	.	629	86.4	360	49.5	73	10	M	 	.	FORT WORTH ISD	220905	05	EE	EE - 05	E	 	 	11	REGION 11: FORT WORTH
220905120	0	0	0	0	0	0	 	RUFINO MENDOZA SR EL	 	N	N	N	N	N	N	N	N	N	N	N	55	60	718	N	393	43	32	800	Y	341	30	28	800	Y	243	23	12	.	Y	.	.	22.5	TARRANT	220	67	12.5	538	466	.	.	429	92.1	261	56	46	9.9	M	 	.	FORT WORTH ISD	220905	05	01	01 - 05	E	 	 	11	REGION 11: FORT WORTH
220905121	0	0	0	0	0	0	 	DE ZAVALA EL	 	N	N	N	N	N	N	N	N	N	N	N	58	60	380	N	222	37	32	800	Y	295	29	28	800	Y	234	22	12	.	Y	.	.	22.3	TARRANT	220	43	15	286	333	.	.	289	86.8	116	34.8	24	7.2	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905122	0	0	0	0	0	0	 	DIAMOND HILL EL	 	N	N	N	N	N	N	N	N	N	N	N	61	60	763	Y	467	43	32	800	Y	341	35	28	800	Y	278	29	12	.	Y	.	.	29	TARRANT	220	74	14.1	525	654	.	.	604	92.4	410	62.7	43	6.6	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905123	0	0	0	0	0	0	 	S S DILLOW EL	 	N	N	N	N	N	N	N	N	N	N	N	64	60	573	Y	365	40	32	1000	Y	404	35	28	1600	Y	557	24	12	.	Y	.	.	24.3	TARRANT	220	111	21.6	513	543	.	.	470	86.6	323	59.5	29	5.3	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905124	0	0	0	0	0	0	 	MAUDE I LOGAN EL	 	N	N	N	N	N	N	N	N	N	N	N	44	60	441	N	196	41	32	800	Y	325	20	28	1600	N	325	15	12	.	Y	.	.	15	TARRANT	220	148	32	462	497	.	.	443	89.1	100	20.1	18	3.6	I	 	6	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905125	0	0	0	1	1	0	 	EASTERN HILLS EL	 	N	N	N	N	N	N	N	N	N	N	N	73	60	605	Y	441	56	32	1000	Y	564	39	28	1600	Y	629	32	12	.	Y	.	.	32	TARRANT	220	217	33.8	642	640	.	.	542	84.7	202	31.6	38	5.9	M	 	.	FORT WORTH ISD	220905	05	EE	EE - 05	E	 	 	11	REGION 11: FORT WORTH
220905126	0	0	0	0	0	0	 	EAST HANDLEY EL	 	N	N	N	N	N	N	N	N	N	N	N	59	60	544	N	323	35	32	1000	Y	354	34	28	1600	Y	546	28	12	.	Y	.	.	28	TARRANT	220	62	15.2	408	483	.	.	432	89.4	159	32.9	57	11.8	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905127	0	0	0	0	0	0	 	CHRISTENE C MOSS EL	 	N	N	N	N	N	N	N	N	N	N	N	59	60	390	N	231	38	32	800	Y	302	33	28	1600	Y	531	31	12	.	Y	.	.	31	TARRANT	220	54	16.7	324	439	.	.	375	85.4	117	26.7	20	4.6	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905129	0	0	0	0	0	0	 	JOHN T WHITE EL	 	N	N	N	N	N	N	N	N	N	N	N	47	60	695	N	330	43	32	800	Y	346	23	28	1600	N	374	13	12	.	Y	.	.	13	TARRANT	220	299	40.2	743	724	.	.	627	86.6	129	17.8	31	4.3	I	 	5	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905130	0	0	0	0	0	0	 	HARLEAN BEAL EL	 	N	N	N	N	N	N	N	N	N	N	N	54	60	459	N	246	42	32	800	Y	338	24	28	1400	N	331	15	12	.	Y	.	.	14.7	TARRANT	220	124	29.7	418	455	.	.	327	71.9	180	39.6	17	3.7	I	 	1	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905131	0	0	0	0	0	0	 	ROSEMONT PARK EL	 	N	N	N	N	N	N	N	N	N	N	N	60	60	691	Y	412	48	32	800	Y	381	33	28	800	Y	262	17	12	.	Y	.	.	17	TARRANT	220	62	11.5	541	610	.	.	572	93.8	386	63.3	45	7.4	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905132	0	0	0	0	0	0	 	GLEN PARK EL	 	N	N	N	N	N	N	N	N	N	N	N	63	60	852	Y	541	34	32	1000	Y	339	36	28	800	Y	289	30	12	.	Y	.	.	29.5	TARRANT	220	71	11.5	618	714	.	.	667	93.4	456	63.9	41	5.7	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905133	0	0	0	0	0	0	 	W M GREEN EL	 	N	N	N	N	N	N	N	N	N	N	N	66	60	832	Y	546	45	32	1000	Y	446	36	28	1600	Y	583	24	12	.	Y	.	.	24.3	TARRANT	220	136	20.6	659	791	.	.	697	88.1	363	45.9	56	7.1	M	 	.	FORT WORTH ISD	220905	05	EE	EE - 05	E	 	 	11	REGION 11: FORT WORTH
220905134	0	0	0	0	0	0	 	GREENBRIAR EL	 	N	N	N	N	N	N	N	N	N	N	N	63	60	634	Y	401	39	32	800	Y	311	32	28	1200	Y	383	18	12	.	Y	.	.	18.3	TARRANT	220	109	21.4	509	656	.	.	592	90.2	298	45.4	49	7.5	M	 	.	FORT WORTH ISD	220905	05	EE	EE - 05	E	 	 	11	REGION 11: FORT WORTH
220905135	0	0	0	1	0	0	 	VAN ZANDT-GUINN EL	 	N	N	N	N	N	N	N	N	N	N	N	69	60	357	Y	246	51	32	800	Y	409	39	28	1200	Y	466	34	12	.	Y	.	.	33.7	TARRANT	220	72	22.2	324	371	.	.	308	83	111	29.9	38	10.2	M	 	.	FORT WORTH ISD	220905	05	EE	EE - 05	E	 	 	11	REGION 11: FORT WORTH
220905137	0	0	0	0	0	0	 	HUBBARD EL	 	N	N	N	N	N	N	N	N	N	N	N	60	60	684	Y	411	36	32	800	Y	288	33	28	800	Y	266	25	12	.	Y	.	.	24.5	TARRANT	220	91	16.1	565	637	.	.	592	92.9	448	70.3	44	6.9	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905138	0	0	0	0	0	0	 	HELBING EL	 	N	N	N	N	N	N	N	N	N	N	N	67	60	603	Y	404	48	32	600	Y	285	41	28	800	Y	325	33	12	.	Y	.	.	32.5	TARRANT	220	41	8.8	466	476	.	.	432	90.8	314	66	27	5.7	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905139	0	0	0	0	0	0	 	KIRKPATRICK EL	 	N	N	N	N	N	N	N	N	N	N	N	63	60	483	Y	303	36	32	1000	Y	361	36	28	800	Y	289	31	12	.	Y	.	.	30.5	TARRANT	220	45	13	345	418	.	.	400	95.7	323	77.3	21	5	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905141	0	0	0	0	0	0	 	MEADOWBROOK EL	 	N	N	N	N	N	N	N	N	N	N	N	69	60	726	Y	501	49	32	1000	Y	486	39	28	800	Y	315	26	12	.	Y	.	.	25.5	TARRANT	220	159	23.8	669	637	.	.	592	92.9	389	61.1	45	7.1	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905143	0	0	0	0	0	0	 	MCRAE EL	 	N	N	N	N	N	N	N	N	N	N	N	72	60	714	Y	511	46	32	800	Y	368	39	28	1200	Y	465	30	12	.	Y	.	.	30	TARRANT	220	58	11.3	515	639	.	.	593	92.8	442	69.2	39	6.1	M	 	.	FORT WORTH ISD	220905	05	EE	EE - 05	E	 	 	11	REGION 11: FORT WORTH
220905144	0	0	0	0	0	0	 	MITCHELL BOULEVARD EL	 	N	N	N	N	N	N	N	N	N	N	N	53	60	459	N	241	43	32	800	Y	343	26	28	1600	N	413	16	12	.	Y	.	.	15.7	TARRANT	220	129	32.7	394	407	.	.	365	89.7	111	27.3	28	6.9	I	 	3	FORT WORTH ISD	220905	05	EE	EE - 05	E	 	 	11	REGION 11: FORT WORTH
220905146	0	0	0	1	0	0	 	MOORE M H EL	 	N	N	N	N	N	N	N	N	N	N	N	78	60	660	Y	513	55	32	800	Y	436	47	28	800	Y	372	40	12	.	Y	.	.	39.5	TARRANT	220	58	12.7	456	591	.	.	552	93.4	330	55.8	38	6.4	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905147	0	0	0	1	0	0	 	MORNINGSIDE EL	 	N	N	N	N	N	N	N	N	N	N	N	63	60	720	Y	457	47	32	1000	Y	466	36	28	1600	Y	570	30	12	.	Y	.	.	29.7	TARRANT	220	95	16.4	578	678	.	.	561	82.7	197	29.1	37	5.5	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905148	1	0	0	1	1	1	 	CHARLES NASH EL	 	N	N	N	N	N	N	N	N	N	N	N	74	60	309	Y	230	50	32	800	Y	397	45	28	800	Y	359	39	12	.	Y	.	.	38.5	TARRANT	220	34	15.2	224	280	.	.	208	74.3	83	29.6	12	4.3	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905149	0	0	0	0	0	0	 	NORTH HI MOUNT EL	 	N	N	N	N	N	N	N	N	N	N	N	82	60	422	Y	347	47	32	1000	Y	471	44	28	1400	Y	622	50	12	.	Y	.	.	50.3	TARRANT	220	31	10.6	292	390	.	.	201	51.5	78	20	28	7.2	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905150	0	0	1	0	1	1	 	OAKHURST EL	 	N	N	N	N	N	N	N	N	N	N	N	76	60	759	Y	577	48	32	800	Y	382	47	28	800	Y	375	43	12	.	Y	.	.	42.5	TARRANT	220	64	12.1	528	615	.	.	558	90.7	373	60.7	35	5.7	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905151	0	0	0	0	0	0	 	NATHA HOWELL EL	 	N	N	N	N	N	N	N	N	N	N	N	62	60	541	Y	338	39	32	800	Y	314	37	28	800	Y	296	28	12	.	Y	.	.	27.5	TARRANT	220	68	16.2	419	483	.	.	409	84.7	314	65	26	5.4	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905152	0	0	0	0	0	0	 	OAKLAWN EL	 	N	N	N	N	N	N	N	N	N	N	N	63	60	683	Y	430	46	32	1000	Y	457	34	28	1200	Y	409	27	12	.	Y	.	.	27.3	TARRANT	220	84	17.6	477	591	.	.	511	86.5	358	60.6	42	7.1	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905153	0	0	0	0	0	1	 	A M PATE EL	 	N	N	N	N	N	N	N	N	N	N	N	52	60	509	N	265	36	32	800	Y	291	29	28	1600	Y	470	22	12	.	Y	.	.	21.5	TARRANT	220	100	23.5	426	518	.	.	481	92.9	115	22.2	38	7.3	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905154	1	0	1	1	1	1	 	M L PHILLIPS EL	 	N	N	N	N	N	N	N	N	N	N	N	72	60	613	Y	442	52	32	1200	Y	620	43	28	2000	Y	867	40	12	.	Y	.	.	39.8	TARRANT	220	132	26.7	495	522	.	.	435	83.3	188	36	63	12.1	M	 	.	FORT WORTH ISD	220905	05	EE	EE - 05	E	 	 	11	REGION 11: FORT WORTH
220905156	0	0	0	0	1	0	 	RIDGLEA HILLS EL	 	N	N	N	N	N	N	N	N	N	N	N	75	60	733	Y	553	40	32	1000	Y	399	37	28	2000	Y	739	42	12	.	Y	.	.	42	TARRANT	220	122	21.4	571	662	.	.	222	33.5	48	7.3	71	10.7	M	 	.	FORT WORTH ISD	220905	05	EE	EE - 05	E	 	 	11	REGION 11: FORT WORTH
220905157	0	0	0	0	0	0	 	LUELLA MERRETT EL	 	N	N	N	N	N	N	N	N	N	N	N	69	60	746	Y	514	38	32	1000	Y	378	39	28	1600	Y	631	31	12	.	Y	.	.	31.3	TARRANT	220	94	16.5	569	650	.	.	523	80.5	332	51.1	37	5.7	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905159	0	0	0	1	0	0	 	VERSIA WILLIAMS EL	 	N	N	N	N	N	N	N	N	N	N	N	67	60	465	Y	312	58	32	600	Y	347	39	28	800	Y	311	28	12	.	Y	.	.	27.5	TARRANT	220	88	20.6	427	487	.	.	439	90.1	283	58.1	31	6.4	M	 	.	FORT WORTH ISD	220905	05	EE	EE - 05	E	 	 	11	REGION 11: FORT WORTH
220905160	0	0	0	0	0	0	 	MAUDRIE WALTON EL	 	N	N	N	N	N	N	N	N	N	N	N	43	60	472	N	203	36	32	1000	Y	362	25	28	1200	N	295	14	12	.	Y	.	.	14.3	TARRANT	220	135	32.4	417	448	.	.	388	86.6	83	18.5	44	9.8	I	 	3	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905161	0	0	0	0	0	1	 	SAM ROSEN EL	 	N	N	N	N	N	N	N	N	N	N	N	60	60	698	Y	422	38	32	800	Y	303	37	28	800	Y	299	21	12	.	Y	.	.	21	TARRANT	220	50	10.2	490	584	.	.	528	90.4	368	63	48	8.2	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905162	0	0	0	0	0	0	 	SAGAMORE HILL EL	 	N	N	N	N	N	N	N	N	N	N	N	61	60	764	Y	467	48	32	800	Y	381	32	28	1200	Y	382	20	12	.	Y	.	.	20.3	TARRANT	220	88	13.5	652	727	.	.	690	94.9	476	65.5	31	4.3	M	 	.	FORT WORTH ISD	220905	05	EE	EE - 05	E	 	 	11	REGION 11: FORT WORTH
220905163	0	0	0	0	0	0	 	BRUCE SHULKEY EL	 	N	N	N	N	N	N	N	N	N	N	N	64	60	544	Y	348	45	32	1400	Y	626	35	28	1800	Y	623	32	12	.	Y	.	.	31.5	TARRANT	220	129	26.2	493	557	.	.	440	79	231	41.5	57	10.2	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905165	0	0	0	0	0	1	 	RICHARD J WILSON EL	 	N	N	N	N	N	N	N	N	N	N	N	71	60	712	Y	504	44	32	800	Y	350	44	28	800	Y	348	35	12	.	Y	.	.	34.5	TARRANT	220	55	11.7	470	611	.	.	579	94.8	397	65	33	5.4	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905166	0	0	0	0	1	0	 	SOUTH HI MOUNT EL	 	N	N	N	N	N	N	N	N	N	N	N	74	60	611	Y	455	47	32	1000	Y	468	42	28	1600	Y	670	42	12	.	Y	.	.	42	TARRANT	220	52	11.9	436	541	.	.	404	74.7	213	39.4	56	10.4	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905167	0	0	0	0	0	0	 	SOUTH HILLS EL	 	N	N	N	N	N	N	N	N	N	N	N	65	60	1093	Y	707	38	32	800	Y	303	38	28	800	Y	300	27	12	.	Y	.	.	27	TARRANT	220	62	8.6	721	844	.	.	743	88	473	56	51	6	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905168	0	0	0	1	0	1	 	SPRINGDALE EL	 	N	N	N	N	N	N	N	N	N	N	N	73	60	625	Y	458	51	32	600	Y	304	46	28	800	Y	365	31	12	.	Y	.	.	30.5	TARRANT	220	42	9.6	439	569	.	.	502	88.2	374	65.7	42	7.4	M	 	.	FORT WORTH ISD	220905	05	EE	EE - 05	E	 	 	11	REGION 11: FORT WORTH
220905169	0	0	0	0	0	0	 	SUNRISE - MCMILLAN EL	 	N	N	N	N	N	N	N	N	N	N	N	48	60	489	N	237	40	32	800	Y	321	23	28	1600	N	374	20	12	.	Y	.	.	19.7	TARRANT	220	145	35	414	467	.	.	383	82	102	21.8	21	4.5	I	 	1	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905171	1	1	1	1	1	0	 	TANGLEWOOD EL	 	N	N	N	N	N	N	N	N	N	N	N	98	60	962	Y	943	66	32	800	Y	527	69	28	2000	Y	1384	79	12	.	Y	.	.	79	TARRANT	220	41	6.1	668	845	.	.	44	5.2	27	3.2	33	3.9	M	 	.	FORT WORTH ISD	220905	05	KG	KG - 05	E	 	 	11	REGION 11: FORT WORTH
220905172	0	0	0	0	0	0	 	W J TURNER EL	 	N	N	N	N	N	N	N	N	N	N	N	61	60	590	Y	357	48	32	800	Y	385	34	28	800	Y	274	24	12	.	Y	.	.	24	TARRANT	220	61	13.7	446	515	.	.	449	87.2	315	61.2	45	8.7	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905175	0	0	0	0	0	0	 	WASHINGTON HEIGHTS EL	 	N	N	N	N	N	N	N	N	N	N	N	69	60	394	Y	273	39	32	800	Y	308	38	28	800	Y	306	35	12	.	Y	.	.	34.5	TARRANT	220	26	9.5	274	344	.	.	324	94.2	169	49.1	30	8.7	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905176	0	0	0	0	0	1	 	WAVERLY PARK EL	 	N	N	N	N	N	N	N	N	N	N	N	74	60	951	Y	708	46	32	1200	Y	556	42	28	2000	Y	843	39	12	.	Y	.	.	39	TARRANT	220	156	21.4	729	783	.	.	472	60.3	159	20.3	91	11.6	M	 	.	FORT WORTH ISD	220905	05	EE	EE - 05	E	 	 	11	REGION 11: FORT WORTH
220905177	0	0	1	1	0	0	 	WESTCLIFF EL	 	N	N	N	N	N	N	N	N	N	N	N	83	60	667	Y	551	47	32	1000	Y	469	44	28	800	Y	352	55	12	.	Y	.	.	54.7	TARRANT	220	43	9.2	467	576	.	.	411	71.4	239	41.5	45	7.8	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905178	0	0	0	0	0	0	 	WESTCREEK EL	 	N	N	N	N	N	N	N	N	N	N	N	56	60	738	N	410	38	32	1000	Y	380	28	28	1400	Y	398	20	12	.	Y	.	.	20.3	TARRANT	220	162	25.2	643	678	.	.	604	89.1	257	37.9	65	9.6	M	 	.	FORT WORTH ISD	220905	05	EE	EE - 05	E	 	 	11	REGION 11: FORT WORTH
220905180	0	0	0	0	0	0	 	WESTERN HILLS EL	 	N	N	N	N	N	N	N	N	N	Y	N	57	60	1317	N	746	37	32	1200	Y	438	33	28	2400	Y	792	22	12	.	Y	.	.	21.5	TARRANT	220	400	37.4	1070	829	.	.	749	90.3	339	40.9	72	8.7	M	 	.	FORT WORTH ISD	220905	05	02	02 - 05	E	 	 	11	REGION 11: FORT WORTH
220905184	0	0	0	1	1	0	 	WORTH HEIGHTS EL	 	N	N	N	N	N	N	N	N	N	N	N	74	60	806	Y	599	53	32	800	Y	425	46	28	800	Y	369	39	12	.	Y	.	.	38.5	TARRANT	220	52	9	575	662	.	.	604	91.2	401	60.6	40	6	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905186	0	0	0	0	0	0	 	DAVID K SELLARS EL	 	N	N	N	N	N	N	N	N	N	N	N	72	60	734	Y	525	43	32	800	Y	346	37	28	1600	Y	598	30	12	.	Y	.	.	30	TARRANT	220	95	16.3	583	620	.	.	572	92.3	278	44.8	39	6.3	M	 	.	FORT WORTH ISD	220905	05	EE	EE - 05	E	 	 	11	REGION 11: FORT WORTH
220905187	1	0	0	1	1	0	 	J T STEVENS EL	 	N	N	N	N	N	N	N	N	N	N	N	73	60	433	Y	315	54	32	800	Y	434	44	28	1600	Y	699	41	12	.	Y	.	.	41	TARRANT	220	110	28.4	387	461	.	.	324	70.3	42	9.1	39	8.5	M	 	.	FORT WORTH ISD	220905	05	EE	EE - 05	E	 	 	11	REGION 11: FORT WORTH
220905188	0	0	0	1	0	1	 	ATWOOD MCDONALD EL	 	N	N	N	N	N	N	N	N	N	N	N	62	60	453	Y	281	50	32	800	Y	399	37	28	1600	Y	596	22	12	.	Y	.	.	21.5	TARRANT	220	190	35.1	541	495	.	.	411	83	30	6.1	22	4.4	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905190	0	0	1	0	0	1	 	RIVERSIDE APPLIED LRN CTR	 	N	N	N	N	N	N	N	N	N	N	N	75	60	403	Y	303	42	32	600	Y	253	43	28	800	Y	344	49	12	.	Y	.	.	48.5	TARRANT	220	16	6.2	259	284	.	.	201	70.8	111	39.1	16	5.6	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905194	0	0	1	0	0	1	0	DAGGETT MONTESSORI	 	N	N	N	N	N	N	N	N	N	N	N	81	60	911	Y	740	43	32	1200	Y	521	45	28	2000	Y	909	55	12	.	Y	.	.	54.7	TARRANT	220	7	1.6	448	499	.	.	238	47.7	52	10.4	56	11.2	M	 	.	FORT WORTH ISD	220905	08	KG	KG - 08	E	 	 	11	REGION 11: FORT WORTH
220905206	0	0	0	0	0	0	 	BILL J ELLIOTT EL	 	N	N	N	N	N	N	N	N	N	N	N	64	60	589	Y	379	47	32	800	Y	374	34	28	800	Y	272	27	12	.	Y	.	.	27.3	TARRANT	220	166	29.4	564	546	.	.	456	83.5	27	4.9	41	7.5	M	 	.	FORT WORTH ISD	220905	05	EE	EE - 05	E	 	 	11	REGION 11: FORT WORTH
220905207	1	0	1	0	1	0	 	WESTPARK EL	 	N	N	N	N	N	N	N	N	N	N	N	90	60	668	Y	602	48	32	1000	Y	484	52	28	1400	Y	732	59	12	.	Y	.	.	58.7	TARRANT	220	70	15.3	459	619	.	.	172	27.8	33	5.3	62	10	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905208	0	0	0	0	0	0	 	T A SIMS EL	 	N	N	N	N	N	N	N	N	N	N	N	54	60	945	N	513	40	32	1000	Y	402	29	28	1200	Y	350	22	12	.	Y	.	.	22.3	TARRANT	220	92	13.8	669	811	.	.	757	93.3	511	63	66	8.1	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
220905209	0	0	0	0	0	0	 	EDWARD BRISCOE EL	 	N	N	N	N	N	N	N	N	N	N	N	67	60	431	Y	288	45	32	800	Y	358	35	28	1600	Y	567	24	12	.	Y	.	.	24.3	TARRANT	220	94	23.9	394	471	.	.	450	95.5	131	27.8	29	6.2	M	 	.	FORT WORTH ISD	220905	05	PK	PK - 05	E	 	 	11	REGION 11: FORT WORTH
